股票代號,股票名稱,資買,資賣,現償,前日資餘,今日資餘,資限額,券買,券賣,券償,前日券餘,今日券餘,券限額,資券互抵,日期,資增,券增,券資比(%),外陸資買賣超股數(不含外資自營商),外資自營商買賣超股數,投信買賣超股數,自營商買賣超股數(自行買賣),自營商買賣超股數(避險),三大法人合計買賣超
6416,瑞祺電通,34,30,0.0,2040,2044,"17,008",0,0,0.0,4,4,"17,008",0.0,20191226,4,0,0.2,0,0,0,0,0,0
6416,瑞祺電通,32,38,0,2044,2038,"17,008",0,0,0.0,4,4,"17,008",0.0,20191227,-6,0,0.2,"6,000",0.0,0,0,0,"6,000"
6416,瑞祺電通,134,64,0,2038,2108,"17,008",0,0,0,4,4,"17,008",0.0,20191230,70,0,0.19,0,0,0,0,0,0
6416,瑞祺電通,47,75,0,2108,2080,"17,008",0,5,0,4,9,"17,008",0.0,20191231,-28,5,0.43,"-2,000",0.0,0,0,0,"-2,000"
6431,光麗-KY,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"-36,000",0.0,"-132,000",0,"-4,000","-172,000"
6431,光麗-KY,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,"121,000",0.0,"-107,000",0,"-3,000","11,000"
6431,光麗-KY,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"408,000",0.0,"20,000","-15,000","7,000","420,000"
6431,光麗-KY,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"144,000",0.0,0,"-15,000","-4,000","125,000"
6431,光麗-KY,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,"69,000",0.0,0,0,"-5,000","64,000"
6442,光聖,8,5,0.0,1456,1459,"17,325",0,0,0.0,0,0,"17,325",0.0,20191225,3,0,0.0,"-14,000",0.0,0,0,0,"-14,000"
6442,光聖,35,3,0.0,1459,1491,"17,325",0,0,0.0,0,0,"17,325",0.0,20191226,32,0,0.0,"1,000",0.0,0,0,0,"1,000"
6442,光聖,66,0,0,1491,1557,"17,325",0,0,0.0,0,0,"17,325",0.0,20191227,66,0,0.0,"3,000",0.0,0,0,0,"3,000"
6442,光聖,6,0,0,1557,1563,"17,325",0,0,0,0,0,"17,325",0.0,20191230,6,0,0.0,0,0,0,0,0,0
6442,光聖,43,1,0,1563,1605,"17,325",0,0,0,0,0,"17,325",0.0,20191231,42,0,0.0,"23,000",0.0,0,0,0,"23,000"
6443,元晶,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191225,0,0,,"8,000",0.0,0,0,0,"8,000"
6443,元晶,0,0,0.0,0,0,0,0,0,0.0,0,0,0,0.0,20191226,0,0,,0,0,0,0,0,0
6443,元晶,0,0,0,0,0,0,0,0,0.0,0,0,0,0.0,20191227,0,0,,"-2,000",0.0,0,0,0,"-2,000"
6443,元晶,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191230,0,0,,"-3,000",0.0,0,0,0,"-3,000"
6443,元晶,0,0,0,0,0,0,0,0,0,0,0,0,0.0,20191231,0,0,,"-5,000",0.0,0,0,0,"-5,000"
6449,鈺邦,115,99,6.0,2955,2965,"21,125",3,2,0.0,99,98,"21,125",2.0,20191225,10,-1,3.3099999999999996,0,0,0,0,0,0
6449,鈺邦,173,53,19.0,2965,3066,"21,125",4,1,0.0,98,95,"21,125",0.0,20191226,101,-3,3.1,0,0,0,0,0,0
6449,鈺邦,57,112,4,3066,3007,"21,125",5,1,0.0,95,91,"21,125",0.0,20191227,-59,-4,3.0300000000000002,0,0,0,0,0,0
6449,鈺邦,121,151,1,3007,2976,"21,125",3,1,0,91,89,"21,125",0.0,20191230,-31,-2,2.9899999999999998,"2,000",0.0,0,0,0,"2,000"
6449,鈺邦,72,81,2,2976,2965,"21,125",0,1,0,89,90,"21,125",0.0,20191231,-11,1,3.04,0,0,0,0,0,0
6451,訊芯-KY,141,204,6.0,6076,6007,"26,631",5,34,0.0,311,340,"26,631",2.0,20191225,-69,29,5.66,"56,000",0.0,0,0,0,"56,000"
6451,訊芯-KY,"2,477","1,121",0.0,6007,7363,"26,631",40,182,0.0,340,482,"26,631",17.0,20191226,1356,142,6.550000000000001,"220,000",0.0,0,0,0,"220,000"
6451,訊芯-KY,"2,279","1,388",0,7363,8254,"26,631",41,106,0.0,482,547,"26,631",31.0,20191227,891,65,6.63,"327,000",0.0,0,0,0,"327,000"
6451,訊芯-KY,"1,108","1,299",1,8260,8068,"26,631",19,58,0,547,586,"26,631",16.0,20191230,-192,39,7.26,"-160,000",0.0,0,0,0,"-160,000"
6451,訊芯-KY,"1,973","1,222",1,8068,8818,"26,631",42,88,0,586,632,"26,631",24.0,20191231,750,46,7.17,"-23,000",0.0,0,0,0,"-23,000"
6452,康友-KY,75,172,0.0,9565,9468,"25,000",6,0,5.0,181,170,"25,000",0.0,20191225,-97,-11,1.7999999999999998,"4,000",0.0,0,0,0,"4,000"
6452,康友-KY,84,242,12.0,9468,9298,"25,000",0,7,0.0,170,177,"25,000",2.0,20191226,-170,7,1.9,"-15,000",0.0,0,0,0,"-15,000"
6452,康友-KY,102,148,2,9298,9250,"25,000",4,1,1.0,177,173,"25,000",0.0,20191227,-48,-4,1.87,"-44,000",0.0,0,0,0,"-44,000"
6452,康友-KY,471,360,1,9250,9360,"25,000",0,20,1,173,192,"25,000",1.0,20191230,110,19,2.0500000000000003,"7,000",0.0,0,0,0,"7,000"
6452,康友-KY,688,520,4,9360,9524,"25,000",2,3,0,192,193,"25,000",1.0,20191231,164,1,2.03,"40,000",0.0,0,0,0,"40,000"
6456,GIS-KY,259,570,11.0,20446,20124,"84,859",32,14,0.0,569,551,"84,859",1.0,20191225,-322,-18,2.74,"1,000",0.0,0,"11,000","1,000","13,000"
6456,GIS-KY,918,964,5.0,20124,20073,"84,859",12,33,0.0,551,572,"84,859",11.0,20191226,-51,21,2.85,"-4,000",0.0,0,0,"-1,000","-5,000"
6456,GIS-KY,897,514,5,20073,20451,"84,859",11,4,0.0,572,565,"84,859",2.0,20191227,378,-7,2.76,"29,000",0.0,0,0,0,"29,000"
6456,GIS-KY,342,670,5,20451,20118,"84,859",25,0,0,565,540,"84,859",3.0,20191230,-333,-25,2.68,"-4,000",0.0,0,0,"52,000","48,000"
6456,GIS-KY,198,392,7,20118,19917,"84,859",5,4,0,540,539,"84,859",1.0,20191231,-201,-1,2.71,"62,000",0.0,0,0,"-17,000","45,000"
6464,台數科,0,0,0.0,9,9,"30,673",0,0,0.0,0,0,"30,673",0.0,20191225,0,0,0.0,"1,000",0.0,0,0,0,"1,000"
6464,台數科,0,0,0.0,9,9,"30,673",0,0,0.0,0,0,"30,673",0.0,20191226,0,0,0.0,"-7,000",0.0,0,0,0,"-7,000"
6464,台數科,0,0,0,9,9,"30,673",0,0,0.0,0,0,"30,673",0.0,20191227,0,0,0.0,"-3,000",0.0,0,0,0,"-3,000"
6464,台數科,0,0,0,9,9,"30,673",0,0,0,0,0,"30,673",0.0,20191230,0,0,0.0,"1,000",0.0,0,0,0,"1,000"
6464,台數科,0,0,0,9,9,"30,673",0,0,0,0,0,"30,673",0.0,20191231,0,0,0.0,"1,000",0.0,0,0,0,"1,000"
6477,安集,91,60,0.0,5230,5261,"23,614",0,16,0.0,185,201,"23,614",0.0,20191225,31,16,3.82,"-2,000",0.0,0,0,0,"-2,000"
6477,安集,"1,511",822,0.0,5261,5950,"23,614",0,318,0.0,201,519,"23,614",10.0,20191226,689,318,8.72,"-4,000",0.0,0,0,0,"-4,000"
6477,安集,830,828,0,5950,5952,"23,614",46,10,0.0,519,483,"23,614",5.0,20191227,2,-36,8.110000000000001,"-1,000",0.0,0,0,0,"-1,000"
6477,安集,707,363,0,5952,6296,"23,614",9,154,0,483,628,"23,614",2.0,20191230,344,145,9.969999999999999,"-2,000",0.0,0,0,0,"-2,000"
6477,安集,270,291,4,6296,6271,"23,614",4,0,0,628,624,"23,614",0.0,20191231,-25,-4,9.950000000000001,"4,000",0.0,0,0,0,"4,000"
6504,南六,5,6,0.0,112,111,"18,150",0,1,0.0,1,2,"18,150",0.0,20191225,-1,1,1.7999999999999998,"15,000",0.0,0,"-2,000","-9,000","4,000"
6504,南六,5,1,0.0,111,115,"18,150",0,0,0.0,2,2,"18,150",0.0,20191226,4,0,1.7399999999999998,"37,000",0.0,0,0,"2,000","39,000"
6504,南六,0,4,0,115,111,"18,150",2,0,0.0,2,0,"18,150",1.0,20191227,-4,-2,0.0,"30,000",0.0,0,"-8,000","1,202","23,202"
6504,南六,0,1,0,111,110,"18,150",0,0,0,0,0,"18,150",0.0,20191230,-1,0,0.0,"51,000",0.0,0,0,"7,000","58,000"
6504,南六,19,10,0,110,119,"18,150",0,0,0,0,0,"18,150",0.0,20191231,9,0,0.0,"104,000",0.0,0,"-2,000","-4,000","98,000"
6505,台塑化,51,18,20.0,1414,1427,"2,381,489",2,4,0.0,65,67,"2,381,489",0.0,20191225,13,2,4.7,"-4,000",0.0,0,0,0,"-4,000"
6505,台塑化,106,15,0.0,1427,1518,"2,381,489",4,0,0.0,67,63,"2,381,489",0.0,20191226,91,-4,4.15,"-16,000",0.0,0,0,0,"-16,000"
6505,台塑化,40,107,0,1518,1451,"2,381,489",0,0,0.0,63,63,"2,381,489",0.0,20191227,-67,0,4.34,"-53,000",0.0,"-40,000",0,0,"-93,000"
6505,台塑化,69,12,0,1451,1508,"2,381,489",0,0,0,63,63,"2,381,489",0.0,20191230,57,0,4.18,"-11,000",0.0,0,0,0,"-11,000"
6505,台塑化,29,43,0,1508,1494,"2,381,489",1,0,0,63,62,"2,381,489",0.0,20191231,-14,-1,4.15,"-11,000",0.0,0,0,0,"-11,000"
6525,捷敏-KY,14,8,2.0,2300,2304,"32,261",0,0,0.0,2,2,"32,261",0.0,20191225,4,0,0.09,0,0,0,0,0,0
6525,捷敏-KY,20,31,0.0,2304,2293,"32,261",0,0,0.0,2,2,"32,261",0.0,20191226,-11,0,0.09,0,0,0,0,0,0
6525,捷敏-KY,60,40,0,2293,2313,"32,261",0,0,0.0,2,2,"32,261",0.0,20191227,20,0,0.09,0,0,0,0,0,0
6525,捷敏-KY,80,60,20,2313,2313,"32,261",0,0,0,2,2,"32,261",2.0,20191230,0,0,0.09,0,0,0,0,0,0
6525,捷敏-KY,34,41,0,2313,2306,"32,261",0,0,0,2,2,"32,261",0.0,20191231,-7,0,0.09,"14,000",0.0,0,0,0,"14,000"
6531,愛普,352,231,0.0,5615,5736,"18,457",29,23,0.0,678,672,"18,457",2.0,20191225,121,-6,11.72,"-2,000",0.0,0,0,0,"-2,000"
6531,愛普,145,117,0.0,5736,5764,"18,457",28,23,0.0,672,667,"18,457",0.0,20191226,28,-5,11.57,"-1,000",0.0,0,0,0,"-1,000"
6531,愛普,269,427,0,5764,5606,"18,457",15,21,0.0,667,673,"18,457",5.0,20191227,-158,6,12.0,"-5,000",0.0,0,0,0,"-5,000"
6531,愛普,127,148,0,5606,5585,"18,457",25,56,0,673,704,"18,457",1.0,20191230,-21,31,12.61,"-16,000",0.0,0,0,0,"-16,000"
6531,愛普,201,162,0,5585,5624,"18,457",26,19,0,704,697,"18,457",2.0,20191231,39,-7,12.389999999999999,0,0,0,0,0,0
6533,晶心科,103,96,1.0,4094,4100,"10,662",8,0,0.0,143,135,"10,662",1.0,20191225,6,-8,3.29,"-2,000",0.0,0,0,0,"-2,000"
6533,晶心科,301,181,0.0,4100,4220,"10,662",1,6,0.0,135,140,"10,662",1.0,20191226,120,5,3.32,"1,000",0.0,0,0,0,"1,000"
6533,晶心科,232,233,1,4220,4218,"10,662",1,7,0.0,140,146,"10,662",2.0,20191227,-2,6,3.46,"5,000",0.0,0,0,0,"5,000"
6533,晶心科,206,110,1,4218,4313,"10,662",2,2,0,146,146,"10,662",0.0,20191230,95,0,3.39,"-2,000",0.0,0,0,0,"-2,000"
6533,晶心科,311,435,0,4313,4189,"10,662",8,3,0,146,141,"10,662",5.0,20191231,-124,-5,3.37,"15,000",0.0,0,0,0,"15,000"
6541,泰福-KY,112,83,0.0,2157,2186,"66,013",0,2,0.0,86,88,"66,013",14.0,20191225,29,2,4.03,0,0,0,0,0,0
6541,泰福-KY,107,50,10.0,2186,2233,"66,013",0,20,0.0,88,108,"66,013",1.0,20191226,47,20,4.84,"-1,000",0.0,0,0,0,"-1,000"
6541,泰福-KY,260,151,0,2233,2342,"66,013",3,6,0.0,108,111,"66,013",1.0,20191227,109,3,4.74,"3,000",0.0,0,0,0,"3,000"
6541,泰福-KY,112,124,0,2342,2330,"66,013",0,1,0,111,112,"66,013",0.0,20191230,-12,1,4.81,"-1,000",0.0,0,0,0,"-1,000"
6541,泰福-KY,69,48,0,2330,2351,"66,013",0,1,0,112,113,"66,013",0.0,20191231,21,1,4.81,0,0,0,0,0,0
6552,易華電,89,126,0.0,8724,8687,"25,000",62,17,0.0,2640,2595,"25,000",0.0,20191225,-37,-45,29.87,"-103,000",0.0,"-150,000","22,000","3,000","-228,000"
6552,易華電,245,216,10.0,8687,8706,"25,000",12,55,0.0,2595,2638,"25,000",0.0,20191226,19,43,30.3,"-33,000",0.0,"-9,000","-40,000","-15,000","-97,000"
6552,易華電,205,237,0,8706,8674,"25,000",48,31,5.0,2638,2616,"25,000",1.0,20191227,-32,-22,30.159999999999997,"50,000",0.0,"-18,000",0,"-18,000","14,000"
6552,易華電,67,94,3,8674,8644,"25,000",49,5,0,2616,2572,"25,000",0.0,20191230,-30,-44,29.75,"71,000",0.0,0,"-8,000","-1,000","62,000"
6552,易華電,40,72,2,8644,8610,"25,000",17,11,0,2572,2566,"25,000",0.0,20191231,-34,-6,29.799999999999997,"26,000",0.0,"-64,000","17,000","-6,000","-27,000"
6558,興能高,300,300,0.0,4686,4686,"21,665",3,26,0.0,98,121,"21,665",2.0,20191225,0,23,2.58,"-48,000",0.0,0,0,0,"-48,000"
6558,興能高,706,514,0.0,4686,4878,"21,665",3,16,0.0,121,134,"21,665",1.0,20191226,192,13,2.75,"-146,000",0.0,0,0,0,"-146,000"
6558,興能高,203,163,1,4878,4917,"21,665",13,2,0.0,134,123,"21,665",0.0,20191227,39,-11,2.5,"-39,000",0.0,0,0,0,"-39,000"
6558,興能高,119,169,0,4917,4867,"21,665",6,1,0,123,118,"21,665",1.0,20191230,-50,-5,2.42,"-25,000",0.0,0,0,0,"-25,000"
6558,興能高,423,166,0,4867,5124,"21,665",2,14,0,118,130,"21,665",2.0,20191231,257,12,2.54,"-27,000",0.0,0,0,0,"-27,000"
6573,虹揚-KY,6,12,0.0,793,787,"16,874",0,0,0.0,9,9,"16,874",0.0,20191225,-6,0,1.1400000000000001,"-110,000",0.0,0,0,0,"-110,000"
6573,虹揚-KY,18,22,0.0,787,783,"16,874",0,0,0.0,9,9,"16,874",0.0,20191226,-4,0,1.15,"-24,000",0.0,0,0,0,"-24,000"
6573,虹揚-KY,7,30,0,783,760,"16,874",0,0,0.0,9,9,"16,874",0.0,20191227,-23,0,1.18,"-133,000",0.0,0,0,0,"-133,000"
6573,虹揚-KY,4,9,0,760,755,"16,874",0,0,0,9,9,"16,874",0.0,20191230,-5,0,1.1900000000000002,"-5,000",0.0,0,0,0,"-5,000"
6573,虹揚-KY,18,5,0,755,768,"16,874",0,0,0,9,9,"16,874",0.0,20191231,13,0,1.17,"92,000",0.0,0,"51,000",0,"143,000"
6579,研揚,0,1,0.0,127,126,"37,124",0,0,0.0,0,0,"37,124",0.0,20191225,-1,0,0.0,0,0,0,0,0,0
6579,研揚,1,0,0.0,126,127,"37,124",0,0,0.0,0,0,"37,124",0.0,20191226,1,0,0.0,0,0,0,0,0,0
6579,研揚,1,0,0,127,128,"37,124",0,0,0.0,0,0,"37,124",0.0,20191227,1,0,0.0,0,0.0,0,0,0,0
6579,研揚,0,2,0,128,126,"37,124",0,0,0,0,0,"37,124",0.0,20191230,-2,0,0.0,"-1,000",0.0,0,0,0,"-1,000"
6579,研揚,0,0,0,126,126,"37,124",0,0,0,0,0,"37,124",0.0,20191231,0,0,0.0,"-5,000",0.0,0,0,0,"-5,000"
6581,鋼聯,0,0,0.0,62,62,"27,817",0,0,0.0,0,0,"27,817",0.0,20191225,0,0,0.0,0,0,0,0,0,0
6581,鋼聯,1,0,0.0,62,63,"27,817",0,0,0.0,0,0,"27,817",0.0,20191226,1,0,0.0,"-16,000",0.0,0,0,0,"-16,000"
6581,鋼聯,0,0,0,63,63,"27,817",0,0,0.0,0,0,"27,817",0.0,20191227,0,0,0.0,"4,000",0.0,0,0,0,"4,000"
6581,鋼聯,4,0,0,63,67,"27,817",0,0,0,0,0,"27,817",0.0,20191230,4,0,0.0,"7,000",0.0,0,0,0,"7,000"
6581,鋼聯,0,0,0,67,67,"27,817",0,0,0,0,0,"27,817",0.0,20191231,0,0,0.0,"4,000",0.0,0,0,0,"4,000"
6582,申豐,1,0,0.0,104,105,"26,220",0,0,0.0,0,0,"26,220",0.0,20191225,1,0,0.0,0,0,0,0,0,0
6582,申豐,1,4,0.0,105,102,"26,220",0,0,0.0,0,0,"26,220",0.0,20191226,-3,0,0.0,"1,000",0.0,0,0,0,"1,000"
6582,申豐,0,2,0,102,100,"26,220",0,0,0.0,0,0,"26,220",0.0,20191227,-2,0,0.0,0,0,0,0,0,0
6582,申豐,1,0,0,100,101,"26,220",0,0,0,0,0,"26,220",0.0,20191230,1,0,0.0,"1,000",0.0,0,0,0,"1,000"
6582,申豐,0,0,0,101,101,"26,220",0,0,0,0,0,"26,220",0.0,20191231,0,0,0.0,0,0,0,0,0,0
6591,動力-KY,130,242,0.0,3378,3266,"6,581",3,1,3.0,737,732,"6,581",0.0,20191225,-112,-5,22.41,"55,000",0.0,0,"-10,000",0,"45,000"
6591,動力-KY,"1,359",688,0.0,3266,3937,"6,581",1,177,35.0,732,873,"6,581",15.0,20191226,671,141,22.17,"-110,000",0.0,0,0,0,"-110,000"
6591,動力-KY,798,"1,063",0,3937,3672,"6,581",36,40,25.0,873,852,"6,581",6.0,20191227,-265,-21,23.200000000000003,"-56,000",0.0,0,0,0,"-56,000"
6591,動力-KY,524,405,0,3672,3791,"6,581",55,74,86,852,785,"6,581",8.0,20191230,119,-67,20.71,"-30,000",0.0,0,0,0,"-30,000"
6591,動力-KY,511,452,0,3791,3850,"6,581",12,78,117,785,734,"6,581",5.0,20191231,59,-51,19.06,"-6,000",0.0,0,"1,000",0,"-5,000"
6605,帝寶,4,18,0.0,598,584,"41,454",0,0,0.0,0,0,"41,454",0.0,20191225,-14,0,0.0,"-67,000",0.0,0,0,0,"-67,000"
6605,帝寶,9,6,1.0,584,586,"41,454",0,0,0.0,0,0,"41,454",0.0,20191226,2,0,0.0,"-46,000",0.0,0,0,0,"-46,000"
6605,帝寶,6,2,0,586,590,"41,454",0,0,0.0,0,0,"41,454",0.0,20191227,4,0,0.0,"14,000",0.0,0,0,0,"14,000"
6605,帝寶,3,0,0,590,593,"41,454",0,0,0,0,0,"41,454",0.0,20191230,3,0,0.0,"4,000",0.0,0,0,0,"4,000"
6605,帝寶,1,2,0,593,592,"41,454",0,0,0,0,0,"41,454",0.0,20191231,-1,0,0.0,"-33,000",0.0,0,0,0,"-33,000"
6625,必應,1,0,0.0,70,71,"9,333",0,0,0.0,3,3,"9,333",0.0,20191225,1,0,4.2299999999999995,"19,000",0.0,0,0,0,"19,000"
6625,必應,0,0,0.0,71,71,"9,333",0,0,0.0,3,3,"9,333",0.0,20191226,0,0,4.2299999999999995,"-10,000",0.0,0,0,0,"-10,000"
6625,必應,0,2,0,71,69,"9,333",0,0,0.0,3,3,"9,333",0.0,20191227,-2,0,4.35,"23,000",0.0,0,0,0,"23,000"
6625,必應,1,0,0,69,70,"9,333",0,0,0,3,3,"9,333",0.0,20191230,1,0,4.29,"9,000",0.0,0,0,0,"9,000"
6625,必應,5,7,0,70,68,"9,333",2,0,0,3,1,"9,333",0.0,20191231,-2,-2,1.47,"34,000",0.0,0,0,0,"34,000"
6641,基士德-KY,7,17,0.0,287,277,"8,500",0,0,0.0,0,0,"8,500",0.0,20191225,-10,0,0.0,"13,000",0.0,0,0,"1,000","14,000"
6641,基士德-KY,5,1,0.0,277,281,"8,500",0,0,0.0,0,0,"8,500",0.0,20191226,4,0,0.0,"10,000",0.0,0,0,"-8,000","2,000"
6641,基士德-KY,7,9,0,281,279,"8,500",0,0,0.0,0,0,"8,500",0.0,20191227,-2,0,0.0,"2,000",0.0,0,0,"-7,000","-5,000"
6641,基士德-KY,3,21,0,279,261,"8,500",0,0,0,0,0,"8,500",0.0,20191230,-18,0,0.0,"-16,000",0.0,0,0,"69,000","53,000"
6641,基士德-KY,5,25,0,261,241,"8,500",0,0,0,0,0,"8,500",0.0,20191231,-20,0,0.0,"27,000",0.0,0,"2,000","11,000","40,000"
6655,科定,0,1,0.0,82,81,"18,902",0,0,0.0,0,0,"18,902",0.0,20191225,-1,0,0.0,"1,000",0.0,0,0,"-3,000","-2,000"
6655,科定,0,3,0.0,81,78,"18,902",0,0,0.0,0,0,"18,902",0.0,20191226,-3,0,0.0,"21,000",0.0,0,"4,000","-13,000","12,000"
6655,科定,0,2,0,78,76,"18,902",0,0,0.0,0,0,"18,902",0.0,20191227,-2,0,0.0,"11,000",0.0,0,"3,000","-20,000","-6,000"
6655,科定,0,8,0,76,68,"18,902",0,0,0,0,0,"18,902",0.0,20191230,-8,0,0.0,0,0.0,0,"1,000","-1,000",0
6655,科定,36,5,0,68,99,"18,902",0,0,0,0,0,"18,902",0.0,20191231,31,0,0.0,"20,000",0.0,0,"3,000","-3,000","20,000"
6666,羅麗芬-KY,6,6,0.0,907,907,"11,847",0,0,0.0,9,9,"11,847",0.0,20191225,0,0,0.9900000000000001,"-14,000",0.0,0,0,0,"-14,000"
6666,羅麗芬-KY,2,6,0.0,907,903,"11,847",0,0,0.0,9,9,"11,847",0.0,20191226,-4,0,1.0,"-24,000",0.0,"-6,000",0,0,"-30,000"
6666,羅麗芬-KY,5,8,0,903,900,"11,847",2,0,0.0,9,7,"11,847",0.0,20191227,-3,-2,0.7799999999999999,"28,000",0.0,0,"-1,000",0,"27,000"
6666,羅麗芬-KY,12,33,0,900,879,"11,847",3,0,0,7,4,"11,847",0.0,20191230,-21,-3,0.45999999999999996,"-30,000",0.0,0,"1,000",0,"-29,000"
6666,羅麗芬-KY,5,14,0,879,870,"11,847",1,0,0,4,3,"11,847",0.0,20191231,-9,-1,0.33999999999999997,"-15,000",0.0,0,"2,000",0,"-13,000"
6668,中揚光,523,604,0.0,2388,2307,"17,099",10,37,0.0,113,140,"17,099",2.0,20191225,-81,27,6.069999999999999,"-21,000",0.0,0,0,0,"-21,000"
6668,中揚光,862,649,10.0,2307,2510,"17,099",4,9,0.0,140,145,"17,099",10.0,20191226,203,5,5.779999999999999,"-12,000",0.0,0,0,0,"-12,000"
6668,中揚光,313,300,0,2510,2523,"17,099",56,10,0.0,145,99,"17,099",5.0,20191227,13,-46,3.92,"3,000",0.0,0,0,0,"3,000"
6668,中揚光,353,369,0,2523,2507,"17,099",17,0,0,99,82,"17,099",3.0,20191230,-16,-17,3.27,0,0.0,0,0,0,0
6668,中揚光,571,441,0,2507,2637,"17,099",0,16,0,82,98,"17,099",12.0,20191231,130,16,3.7199999999999998,"-4,000",0.0,0,0,0,"-4,000"
6669,緯穎,89,102,0.0,1150,1137,"43,653",9,3,0.0,226,220,"43,653",0.0,20191225,-13,-6,19.35,"3,000",0.0,0,0,0,"3,000"
6669,緯穎,81,55,0.0,1137,1163,"43,653",9,8,0.0,220,219,"43,653",0.0,20191226,26,-1,18.83,"1,000",0.0,0,0,0,"1,000"
6669,緯穎,82,62,0,1163,1183,"43,653",12,0,0.0,219,207,"43,653",0.0,20191227,20,-12,17.5,"-3,000",0.0,0,0,0,"-3,000"
6669,緯穎,152,249,0,1183,1086,"43,653",2,29,0,207,234,"43,653",0.0,20191230,-97,27,21.55,"-1,000",0.0,0,0,0,"-1,000"
6669,緯穎,112,24,0,1086,1174,"43,653",10,3,0,234,227,"43,653",0.0,20191231,88,-7,19.34,"-3,000",0.0,0,0,0,"-3,000"
6670,復盛應用,29,22,0.0,728,735,"32,757",1,0,0.0,1,0,"32,757",0.0,20191225,7,-1,0.0,"-16,000",0.0,0,"27,000","-28,000","-17,000"
6670,復盛應用,6,9,0.0,735,732,"32,757",0,0,0.0,0,0,"32,757",0.0,20191226,-3,0,0.0,"-20,093",0.0,0,"-1,000","1,000","-20,093"
6670,復盛應用,7,10,0,732,729,"32,757",0,0,0.0,0,0,"32,757",0.0,20191227,-3,0,0.0,"106,000",0.0,"188,000","-48,000",0,"246,000"
6670,復盛應用,18,7,0,729,740,"32,757",0,0,0,0,0,"32,757",0.0,20191230,11,0,0.0,"42,000",0.0,0,"23,000","5,000","70,000"
6670,復盛應用,0,8,0,740,732,"32,757",0,0,0,0,0,"32,757",0.0,20191231,-8,0,0.0,"-46,000",0.0,0,"9,000","8,000","-29,000"
6671,三能-KY,0,3,0.0,401,398,"15,187",0,0,0.0,0,0,"15,187",0.0,20191225,-3,0,0.0,0,0,0,0,0,0
6671,三能-KY,2,0,0.0,398,400,"15,187",0,0,0.0,0,0,"15,187",0.0,20191226,2,0,0.0,0,0,0,0,0,0
6671,三能-KY,1,0,0,400,401,"15,187",0,0,0.0,0,0,"15,187",0.0,20191227,1,0,0.0,"-5,000",0.0,0,0,0,"-5,000"
6671,三能-KY,1,0,0,401,402,"15,187",0,0,0,0,0,"15,187",0.0,20191230,1,0,0.0,0,0,0,0,0,0
6671,三能-KY,0,0,0,402,402,"15,187",0,0,0,0,0,"15,187",0.0,20191231,0,0,0.0,0,0,0,0,0,0
6672,騰輝電子-KY,156,128,6.0,2288,2310,"17,663",1,3,0.0,3,5,"17,663",1.0,20191225,22,2,0.22,0,0,0,0,0,0
6672,騰輝電子-KY,739,387,0.0,2310,2662,"17,663",0,1,0.0,5,6,"17,663",2.0,20191226,352,1,0.22999999999999998,0,0,0,0,0,0
6672,騰輝電子-KY,300,276,1,2662,2685,"17,663",0,0,0.0,6,6,"17,663",0.0,20191227,23,0,0.22,0,0.0,0,"1,000",0,"1,000"
6672,騰輝電子-KY,176,176,0,2685,2685,"17,663",1,0,0,6,5,"17,663",0.0,20191230,0,-1,0.19,0,0,0,0,0,0
6672,騰輝電子-KY,119,109,1,2685,2694,"17,663",1,0,0,5,4,"17,663",1.0,20191231,9,-1,0.15,0,0,0,0,0,0
6674,鋐寶科技,7,2,0.0,253,258,"16,721",0,0,0.0,10,10,"16,721",0.0,20191225,5,0,3.88,"-50,000",0.0,0,0,0,"-50,000"
6674,鋐寶科技,2,0,2.0,258,258,"16,721",0,0,0.0,10,10,"16,721",0.0,20191226,0,0,3.88,"8,000",0.0,0,0,0,"8,000"
6674,鋐寶科技,0,0,0,258,258,"16,721",0,0,0.0,10,10,"16,721",0.0,20191227,0,0,3.88,"159,000",0.0,0,"-4,000",0,"155,000"
6674,鋐寶科技,2,0,0,258,260,"16,721",0,0,0,10,10,"16,721",0.0,20191230,2,0,3.85,0,0.0,0,"1,000",0,"1,000"
6674,鋐寶科技,5,3,0,260,262,"16,721",0,0,0,10,10,"16,721",0.0,20191231,2,0,3.82,"61,000",0.0,0,"-1,000",0,"60,000"
8011,台通,472,195,0.0,5814,6091,"29,655",0,2,0.0,24,26,"29,655",2.0,20191225,277,2,0.43,"6,000",0.0,0,0,0,"6,000"
8011,台通,463,713,0.0,6091,5841,"29,655",0,323,0.0,26,349,"29,655",19.0,20191226,-250,323,5.9799999999999995,"3,000",0.0,0,"2,000","16,000","21,000"
8011,台通,"1,234","1,135",1,5841,5939,"29,655",4,590,0.0,349,935,"29,655",76.0,20191227,98,586,15.740000000000002,"-18,000",0.0,0,0,"-9,000","-27,000"
